sw-eth-c2e23-29-01;DT,crate S1F09e,FEROL 9
sw-eth-c2e23-29-01;DTTF,crate S1F09e,FEROL 1
sw-eth-c2e23-29-01;DTTF,crate S1F09e,FEROL 2
sw-eth-c2e23-29-01;PIXEL,crate S1F09e,FEROL 1
sw-eth-c2e23-29-01;PIXEL,crate S1F09e,FEROL 2
sw-eth-c2e23-29-01;GT,crate S1F09e,FEROL 1
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 1,FED 1038,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 2,FED 1039,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 3,FED 1040,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 4,FED 1041,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 5,FED 1042,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 6,FED 1043,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 7,FED 1044,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 8,FED 1045,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 9,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 10,FED 1047,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 11,FED 1048,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 12,FED 1049,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 13,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 14,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;TCDS 2,crate S1C01e,FEROL 15,frlpc-s1d06-16-01
sw-eth-c2e23-29-01;ru-c2e12-19-01
sw-eth-c2e23-29-01;ru-c2e12-22-01
sw-eth-c2e23-29-01;ru-c2e12-23-01
sw-eth-c2e23-29-01;ru-c2e14-19-01
sw-eth-c2e23-29-01;ru-c2e14-22-01
sw-eth-c2e23-29-01;ru-c2e14-23-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 1,FEDs 189,190,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 2,FEDs 191,192,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 3,FEDs 193,194,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 4,FEDs 195,196,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 5,FEDs 197,198,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 6,FEDs 199,200,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 7,FEDs 201,202,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 8,FEDs 174,203,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 9,FEDs 175,176,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 10,FEDs 177,178,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 11,FEDs 179,180,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 12,FEDs 181,182,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 13,FEDs 183,184,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 14,FEDs 185,186,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 15,FEDs 187,188,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;TK TEC-,crate S1B07b,FEROL 16,FEDs 164,165,frlpc-s1d06-08-01
sw-eth-c2e23-32-01;ECAL B+,crate S2D09b,FEROL 1,FED 643,frlpc-s2d10-11-01
sw-eth-c2e23-32-01;ECAL B+,crate S2D09b,FEROL 2,FED 644,frlpc-s2d10-11-01
sw-eth-c2e23-32-01;ECAL B+,crate S2D09b,FEROL 3,FED 645,frlpc-s2d10-11-01
sw-eth-c2e23-32-01;ECAL B+,crate S2D09b,FEROL 4,FED 637,frlpc-s2d10-11-01
sw-eth-c2e23-32-01;ECAL B+,crate S2D09b,FEROL 5,FED 638,frlpc-s2d10-11-01
sw-eth-c2e23-32-01;ECAL B+,crate S2D09b,FEROL 6,FED 639,frlpc-s2d10-11-01
sw-eth-c2e23-32-01;ECAL B+,crate S2D09b,FEROL 7,FED 640,frlpc-s2d10-11-01
sw-eth-c2e23-32-01;ECAL B+,crate S2D09b,FEROL 8,FED 641,frlpc-s2d10-11-01
